date           rtn
19730905       0.030888
19730906      -0.007491
19730907       0.022642
19730910      -0.014760
19730911       0.044944
19730912      -0.014337
19730913       0.021818
19730914       0.042705
19730917       0.040956
19730918       0.000000
19730919       0.052459
19730920      -0.024922
19730921      -0.012780
19730924      -0.019417
19730925      -0.013201
19730926       0.013378
19730927       0.000000
19730928       0.006601
19731001       0.000000
19731002       0.045902
19731003      -0.025078
19731004       0.025723
19731005       0.062696
19731008       0.035398
19731009      -0.039886
19731010       0.011869
19731011       0.011730
19731012       0.011594
19731015      -0.022923
19731016       0.000000
19731017      -0.011730
19731018       0.005935
19731019       0.000000
19731022      -0.029499
19731023       0.024316
19731024       0.023739
19731025       0.023188
19731026       0.062323
19731029       0.005333
19731030      -0.010610
19731031      -0.064343
19731101      -0.017192
19731102      -0.011662
19731105      -0.029499
19731106       0.000000
19731107      -0.066869
19731108       0.149837
19731109      -0.050992
19731112       0.011940
19731113       0.041298
19731114      -0.101983
19731115       0.050473
19731116      -0.036036
19731119      -0.049844
19731120      -0.032787
19731121       0.067797
19731123      -0.050794
19731126      -0.053512
19731127      -0.049470
19731128      -0.044610
19731129       0.062257
19731130      -0.029304
19731203       0.015094
19731204       0.007435
19731205      -0.059041
19731206       0.031373
19731207      -0.076046
19731210      -0.024691
19731211      -0.135021
19731212       0.029268
19731213       0.113744
19731214       0.127660
19731217      -0.007547
19731218       0.091255
19731219       0.013937
19731220      -0.020619
19731221      -0.021053
19731224      -0.014337
19731226       0.130909
19731227       0.045016
19731228      -0.018462
19731231      -0.012539
19740102       0.025397
19740103       0.136223
19740104      -0.119891
19740107       0.024768
19740108      -0.036254
19740109      -0.043887
19740110      -0.072131
19740111       0.091873
19740114       0.077670
19740115       0.048048
19740116      -0.011461
19740117       0.075362
19740118       0.016173
19740121       0.015915
19740122       0.010444
19740123       0.005168
19740124       0.000000
19740125      -0.025707
19740128       0.000000
19740129      -0.026385
19740130       0.032520
19740131      -0.057743
19740201      -0.033426
19740204      -0.063401
19740205       0.006154
19740206       0.073394
19740207       0.011396
19740208      -0.061972
19740211      -0.042042
19740212       0.018809
19740213       0.018462
19740214       0.018127
19740215       0.047478
19740219       0.033994
19740220       0.049315
19740221      -0.005222
19740222       0.062992
19740225      -0.019753
19740226       0.045340
19740227      -0.024096
19740228       0.024691
19740301       0.009639
19740304       0.004773
19740305       0.019002
19740306      -0.009324
19740307      -0.037647
19740308       0.019560
19740311      -0.004796
19740312      -0.043373
19740313      -0.005038
19740314       0.030380
19740315       0.019656
19740318      -0.019277
19740319      -0.009828
19740320       0.029777
19740321      -0.004819
19740322      -0.033898
19740325       0.005013
19740326      -0.034913
19740327      -0.072351
19740328      -0.044568
19740329       0.011662
19740401       0.005764
19740402       0.063037
19740403       0.010782
19740404      -0.010667
19740405       0.010782
19740408       0.012000
19740409       0.047431
19740410       0.015094
19740411       0.044610
19740415      -0.035587
19740416       0.014760
19740417      -0.029091
19740418       0.014981
19740419      -0.059041
19740422       0.031373
19740423      -0.030418
19740424      -0.023529
19740425       0.008032
19740426       0.047809
19740429       0.022814
19740430       0.000000
19740501       0.044610
19740502       0.000000
19740503      -0.014235
19740506       0.028881
19740507       0.000000
19740508      -0.007018
19740509       0.042403
19740510       0.000000
19740513      -0.013559
19740514       0.013746
19740515       0.020339
19740516       0.039867
19740517      -0.006390
19740520       0.025723
19740521       0.056426
19740522      -0.035608
19740523      -0.018462
19740524       0.012539
19740528      -0.012384
19740529      -0.031348
19740530       0.019417
19740531      -0.019048
19740603      -0.025890
19740604      -0.039867
19740605       0.006920
19740606       0.013746
19740607      -0.081356
19740610       0.022140
19740611      -0.028881
19740612       0.066914
19740613      -0.013937
19740614      -0.007067
19740617      -0.149466
19740618       0.016736
19740619       0.012346
19740620       0.004065
19740621      -0.008097
19740624       0.032653
19740625       0.063241
19740626      -0.029740
19740627       0.007663
19740628       0.000000
19740701       0.007605
19740702      -0.052830
19740703       0.023904
19740705      -0.295720
19740708       0.011050
19740709      -0.065574
19740710      -0.187135
19740711       0.115108
19740712       0.154839
19740715      -0.078212
19740716       0.024242
19740717       0.082840
19740718      -0.043716
19740719       0.034286
19740722       0.011050
19740723       0.000000
19740724      -0.098361
19740725      -0.084848
19740726      -0.092715
19740729       0.000000
19740730       0.072993
19740731      -0.013605
19740801      -0.027586
19740802       0.000000
19740805       0.000000
19740806      -0.070922
19740807       0.015267
19740808      -0.060150
19740809       0.032000
19740812       0.031008
19740813      -0.030075
19740814       0.000000
19740815       0.046512
19740816       0.014815
19740819      -0.014599
19740820       0.044444
19740821      -0.042553
19740822      -0.029630
19740823      -0.030534
19740826       0.015748
19740827       0.015504
19740828      -0.015267
19740829      -0.031008
19740830      -0.016000
19740903      -0.227642
19740904      -0.021053
19740905       0.129032
19740906      -0.038095
19740909      -0.059406
19740910      -0.126316
19740911       0.000000
19740912      -0.096386
19740913       0.026667
19740916       0.000000
19740917      -0.155844
19740918       0.153846
19740919       0.080000
19740920       0.074074
19740923       0.103448
19740924      -0.041667
19740925      -0.163043
19740926       0.012987
19740927       0.000000
19740930      -0.038462
19741001       0.106667
19741002      -0.132530
19741003       0.055556
19741004       0.052632
19741007       0.075000
19741008      -0.116279
19741009       0.078947
19741010       0.121951
19741011       0.021739
19741014       0.021277
19741015      -0.052083
19741016      -0.021978
19741017       0.044944
19741018      -0.010753
19741021       0.076087
19741022       0.080808
19741023      -0.046729
19741024       0.000000
19741025       0.049020
19741028       0.000000
19741029       0.009346
19741030       0.018519
19741031       0.100000
19741101      -0.123967
19741104      -0.018868
19741105       0.115385
19741106      -0.025862
19741107      -0.008850
19741108      -0.053571
19741111       0.056604
19741112      -0.098214
19741113      -0.009901
19741114      -0.020000
19741115       0.000000
19741118      -0.102041
19741119       0.022727
19741120       0.044444
19741121       0.106383
19741122       0.000000
19741125      -0.019231
19741126       0.058824
19741127      -0.018519
19741129       0.009434
19741202      -0.074766
19741203      -0.050505
19741204       0.053191
19741205      -0.080808
19741206      -0.098901
19741209       0.036585
19741210       0.082353
19741211      -0.021739
19741212       0.000000
19741213      -0.022222
19741216       0.022727
19741217      -0.022222
19741218       0.000000
19741219       0.000000
19741220      -0.011364
19741223       0.011494
19741224       0.000000
19741226       0.000000
19741227      -0.011364
19741230       0.011494
19741231       0.045455
19750102       0.043478
19750103       0.020833
19750106      -0.040816
19750107      -0.042553
19750108      -0.011111
19750109       0.022472
19750110       0.043956
19750113      -0.021053
19750114      -0.032258
19750115       0.000000
19750116       0.088889
19750117      -0.040816
19750120       0.021277
19750121      -0.052083
19750122      -0.010989
19750123      -0.044444
19750124       0.093023
19750127       0.074468
19750128       0.128713
19750129       0.035088
19750130      -0.033898
19750131       0.078947
19750203       0.032520
19750204      -0.031496
19750205       0.048780
19750206       0.015504
19750207       0.022901
19750210       0.000000
19750211       0.104478
19750212       0.054054
19750213      -0.025641
19750214      -0.013158
19750218      -0.033333
19750219       0.020690
19750220       0.013514
19750221       0.046667
19750224      -0.019108
19750225      -0.012987
19750226       0.065789
19750227       0.049383
19750228       0.058824
19750303       0.022222
19750304       0.054348
19750305      -0.036082
19750306       0.037433
19750307       0.000000
19750310       0.005155
19750311      -0.025641
19750312      -0.036842
19750313       0.016393
19750314       0.080645
19750317      -0.009950
19750318      -0.040201
19750319      -0.010471
19750320       0.095238
19750321      -0.004831
19750324      -0.058252
19750325       0.030928
19750326       0.045000
19750327       0.004785
19750331       0.014286
19750401       0.018779
19750402       0.050691
19750403       0.013158
19750404       0.030303
19750407       0.000000
19750408       0.033613
19750409       0.028455
19750410      -0.043478
19750411      -0.016529
19750414       0.037815
19750415       0.008097
19750416       0.064257
19750417      -0.022642
19750418      -0.019305
19750421       0.019685
19750422      -0.050193
19750423      -0.016260
19750424       0.012397
19750425       0.036735
19750428      -0.007874
19750429       0.007937
19750430       0.043307
19750501      -0.026415
19750502       0.011628
19750505      -0.030651
19750506      -0.039526
19750507       0.020576
19750508       0.024194
19750509       0.031496
19750512       0.038168
19750513       0.051471
19750514       0.013986
19750515      -0.031034
19750516       0.010676
19750519      -0.007042
19750520       0.014184
19750521      -0.052448
19750522       0.033210
19750523       0.010714
19750527      -0.021201
19750528      -0.028881
19750529      -0.026022
19750530       0.057252
19750602       0.039711
19750603      -0.013889
19750604       0.003521
19750605      -0.003509
19750606      -0.003521
19750609      -0.053004
19750610      -0.026119
19750611       0.011494
19750612      -0.015152
19750613       0.023077
19750616      -0.003759
19750617      -0.037736
19750618       0.007843
19750619       0.054475
19750620       0.036900
19750623       0.042705
19750624      -0.013652
19750625       0.020761
19750626      -0.044068
19750627       0.007092
19750630      -0.007042
19750701      -0.056738
19750702      -0.037594
19750703       0.058594
19750707      -0.018450
19750708       0.022556
19750709       0.088235
19750710      -0.016892
19750711      -0.010309
19750714       0.020833
19750715      -0.003401
19750716      -0.030717
19750717      -0.007042
19750718      -0.007092
19750721      -0.017857
19750722      -0.029091
19750723      -0.048689
19750724       0.023622
19750725      -0.042308
19750728       0.020080
19750729      -0.003937
19750730      -0.011858
19750731      -0.008000
19750801      -0.088710
19750804       0.004425
19750805       0.035242
19750806       0.063830
19750807      -0.020000
19750808      -0.008163
19750811       0.024691
19750812       0.000000
19750813      -0.044177
19750814       0.004202
19750815       0.037657
19750818      -0.024194
19750819      -0.045455
19750820      -0.008658
19750821       0.026201
19750822       0.017021
19750825       0.025105
19750826      -0.024490
19750827       0.029289
19750828       0.056911
19750829       0.061538
19750902      -0.036232
19750903       0.041353
19750904      -0.007220
19750905      -0.010909
19750908       0.003676
19750909      -0.047619
19750910      -0.030769
19750911      -0.035714
19750912       0.020576
19750915      -0.024194
19750916       0.016529
19750917       0.048780
19750918       0.077519
19750919       0.032374
19750922      -0.020906
19750923       0.124555
19750924      -0.025316
19750925       0.000000
19750926       0.006494
19750929      -0.032258
19750930      -0.003333
19751001       0.003344
19751002       0.043333
19751003       0.083067
19751006       0.000000
19751007      -0.017699
19751008       0.030030
19751009      -0.023324
19751010       0.017910
19751013       0.011730
19751014       0.005797
19751015       0.000000
19751016      -0.046110
19751017      -0.006042
19751020       0.048632
19751021       0.028986
19751022      -0.011268
19751023       0.005698
19751024      -0.022663
19751027      -0.011594
19751028      -0.023460
19751029      -0.048048
19751030      -0.082019
19751031       0.000000
19751103       0.020619
19751104       0.026936
19751105       0.013115
19751106      -0.038835
19751107      -0.026936
19751110       0.034602
19751111       0.033445
19751112       0.058252
19751113      -0.061162
19751114       0.000000
19751117      -0.019544
19751118      -0.039867
19751119      -0.006920
19751120      -0.020906
19751121       0.014235
19751124       0.021053
19751125       0.000000
19751126       0.000000
19751128       0.020619
19751201      -0.006734
19751202      -0.054237
19751203       0.007168
19751204       0.014235
19751205      -0.035088
19751208       0.000000
19751209       0.007273
19751210       0.036101
19751211       0.000000
19751212      -0.062718
19751215      -0.007435
19751216       0.022472
19751217       0.007326
19751218       0.007273
19751219      -0.014440
19751222       0.000000
19751223       0.029304
19751224       0.021352
19751226       0.048780
19751229      -0.033223
19751230      -0.006873
19751231       0.013841
19760102       0.000000
19760105      -0.054608
19760106       0.000000
19760107       0.057762
19760108       0.020478
19760109       0.000000
19760112      -0.013378
19760113      -0.027119
19760114       0.027875
19760115      -0.020339
19760116       0.000000
19760119       0.000000
19760120       0.069204
19760121       0.006472
19760122       0.045016
19760123       0.012308
19760126       0.018237
19760127      -0.041791
19760128       0.031153
19760129       0.024169
19760130       0.011799
19760202       0.046647
19760203       0.050139
19760204      -0.010610
19760205      -0.037534
19760206       0.000000
19760209       0.011142
19760210       0.016529
19760211       0.037940
19760212      -0.015666
19760213       0.000000
19760217      -0.021220
19760218       0.000000
19760219       0.075881
19760220      -0.010076
19760223       0.010178
19760224       0.000000
19760225      -0.015113
19760226      -0.030691
19760227      -0.010554
19760301       0.005333
19760302       0.026525
19760303       0.005168
19760304      -0.015424
19760305       0.046997
19760308       0.019950
19760309      -0.029340
19760310       0.015113
19760311       0.000000
19760312       0.000000
19760315      -0.039702
19760316       0.020672
19760317      -0.010127
19760318      -0.035806
19760319       0.000000
19760322       0.026525
19760323       0.036176
19760324       0.000000
19760325       0.000000
19760326       0.034913
19760329      -0.014458
19760330       0.014670
19760331       0.057831
19760401      -0.018223
19760402      -0.013921
19760405       0.000000
19760406      -0.032941
19760407      -0.014599
19760408       0.009877
19760409      -0.034230
19760412       0.010127
19760413       0.040100
19760414      -0.014458
19760415       0.034230
19760419       0.009456
19760420       0.036300
19760421       0.027119
19760422       0.000000
19760423      -0.033003
19760426       0.020478
19760427      -0.040134
19760428       0.027875
19760429      -0.020339
19760430      -0.020761
19760503      -0.014134
19760504       0.021505
19760505       0.007018
19760506       0.000000
19760507       0.006969
19760510       0.076125
19760511       0.000000
19760512      -0.025723
19760513      -0.026403
19760514       0.000000
19760517       0.000000
19760518       0.000000
19760519      -0.040678
19760520       0.014134
19760521      -0.006969
19760524      -0.021053
19760525       0.014337
19760526      -0.007067
19760527      -0.007117
19760528       0.000000
19760601      -0.014337
19760602       0.014545
19760603      -0.007168
19760604      -0.028881
19760607      -0.029740
19760608       0.030651
19760609      -0.007435
19760610       0.044944
19760611      -0.021505
19760614      -0.007326
19760615      -0.059041
19760616       0.062745
19760617      -0.029520
19760618      -0.045627
19760621       0.031873
19760622      -0.069498
19760623       0.041494
19760624       0.031873
19760625       0.023166
19760628      -0.007547
19760629       0.022814
19760630       0.014870
19760701       0.014652
19760702       0.036101
19760706      -0.034843
19760707       0.007220
19760708      -0.035842
19760709       0.044610
19760712       0.014235
19760713      -0.035088
19760714       0.036364
19760715       0.014035
19760716      -0.020761
19760719      -0.028269
19760720       0.000000
19760721      -0.014545
19760722       0.007380
19760723       0.000000
19760726      -0.021978
19760727      -0.014981
19760728      -0.030418
19760729       0.007843
19760730       0.023346
19760802      -0.038023
19760803       0.023715
19760804       0.000000
19760805      -0.015444
19760806       0.015686
19760809      -0.015444
19760810       0.031373
19760811      -0.038023
19760812      -0.007905
19760813       0.015936
19760816       0.000000
19760817       0.007843
19760818       0.000000
19760819      -0.023346
19760820       0.000000
19760823      -0.023904
19760824      -0.032653
19760825       0.050633
19760826      -0.016064
19760827       0.008163
19760830      -0.032389
19760831       0.025105
19760901       0.024490
19760902       0.007968
19760903       0.007905
19760907       0.031373
19760908      -0.007605
19760909      -0.007663
19760910       0.030888
19760913      -0.029963
19760914       0.000000
19760915       0.015444
19760916       0.007605
19760917       0.000000
19760920      -0.030189
19760921      -0.015564
19760922       0.007905
19760923      -0.015686
19760924      -0.007968
19760927       0.000000
19760928      -0.040161
19760929       0.008368
19760930       0.008299
19761001      -0.057613
19761004       0.008734
19761005      -0.034632
19761006      -0.017937
19761007       0.063927
19761008      -0.025751
19761011      -0.008811
19761012      -0.008889
19761013       0.044843
19761014      -0.025751
19761015       0.017621
19761018       0.000000
19761019       0.017316
19761020       0.017021
19761021      -0.050209
19761022      -0.052863
19761025       0.027907
19761026       0.009050
19761027      -0.008969
19761028      -0.009050
19761029       0.000000
19761101      -0.027397
19761103      -0.046948
19761104       0.049261
19761105      -0.028169
19761108       0.000000
19761109      -0.057971
19761110      -0.020513
19761111       0.062827
19761112      -0.019704
19761115       0.000000
19761116       0.000000
19761117      -0.010050
19761118       0.060914
19761119       0.019139
19761122       0.018779
19761123       0.000000
19761124      -0.018433
19761126       0.037559
19761129      -0.009050
19761130       0.036530
19761201       0.052863
19761202      -0.033473
19761203       0.000000
19761206       0.008658
19761207      -0.060086
19761208       0.036530
19761209       0.017621
19761210       0.008658
19761213      -0.008584
19761214      -0.017316
19761215      -0.026432
19761216      -0.045249
19761217      -0.009479
19761220       0.028708
19761221       0.046512
19761222       0.008889
19761223       0.008811
19761227       0.026201
19761228      -0.008511
19761229      -0.017167
19761230       0.026201
19761231       0.017021
19770103      -0.033473
19770104      -0.017316
19770105      -0.052863
19770106       0.027907
19770107       0.018100
19770110      -0.008889
19770111      -0.017937
19770112       0.000000
19770113       0.027397
19770114      -0.008889
19770117       0.000000
19770118       0.000000
19770119       0.017937
19770120      -0.008811
19770121       0.017778
19770124       0.000000
19770125      -0.017467
19770126      -0.026667
19770127      -0.009132
19770128       0.000000
19770131      -0.009217
19770201       0.018605
19770202       0.009132
19770203       0.000000
19770204       0.000000
19770207       0.009050
19770208       0.000000
19770209      -0.017937
19770210      -0.009132
19770211       0.000000
19770214       0.036866
19770215      -0.008889
19770216       0.017937
19770217       0.000000
19770218      -0.008811
19770222      -0.017778
19770223      -0.009050
19770224      -0.009132
19770225       0.009217
19770228      -0.009132
19770301       0.027650
19770302       0.008969
19770303       0.008889
19770304       0.008811
19770307       0.000000
19770308      -0.008734
19770309      -0.008811
19770310      -0.008889
19770311      -0.026906
19770314      -0.046083
19770315      -0.019324
19770316       0.019704
19770317       0.019324
19770318       0.000000
19770321       0.009479
19770322      -0.009390
19770323      -0.037915
19770324      -0.019704
19770325      -0.030151
19770328      -0.051813
19770329       0.021858
19770330      -0.010695
19770331       0.021622
19770401       0.042328
19770404      -0.040609
19770405       0.000000
19770406      -0.010582
19770407       0.010695
19770411       0.000000
19770412      -0.010582
19770413      -0.042781
19770414       0.000000
19770415       0.011173
19770418      -0.011050
19770419       0.022346
19770420      -0.010929
19770421      -0.055249
19770422      -0.093567
19770425      -0.012903
19770426       0.039216
19770427       0.050314
19770428       0.011976
19770429       0.000000
19770502       0.023669
19770503       0.011561
19770504       0.011429
19770505       0.022599
19770506       0.011050
19770509      -0.010929
19770510       0.022099
19770511      -0.010811
19770512      -0.043716
19770513       0.011429
19770516       0.011299
19770517       0.011173
19770518       0.022099
19770519      -0.010811
19770520       0.000000
19770523      -0.021858
19770524       0.000000
19770525      -0.022346
19770526       0.011429
19770527      -0.045198
19770531       0.023669
19770601       0.011561
19770602      -0.011429
19770603       0.011561
19770606       0.011429
19770607       0.022599
19770608       0.033149
19770609      -0.021390
19770610       0.043716
19770613       0.020942
19770614      -0.010256
19770615      -0.031088
19770616       0.021390
19770617       0.020942
19770620       0.000000
19770621      -0.010256
19770622      -0.031088
19770623       0.000000
19770624       0.032086
19770627       0.000000
19770628      -0.010363
19770629       0.031414
19770630       0.010152
19770701      -0.010050
19770705       0.000000
19770706      -0.010152
19770707       0.000000
19770708       0.010256
19770711      -0.010152
19770712      -0.010256
19770713       0.020725
19770715       0.010152
19770718       0.030151
19770719       0.000000
19770720       0.009756
19770721       0.000000
19770722       0.028986
19770725      -0.009390
19770726       0.000000
19770727      -0.028436
19770728      -0.029268
19770729       0.000000
19770801       0.000000
19770802      -0.020101
19770803       0.010256
19770804       0.000000
19770805       0.050761
19770808      -0.019324
19770809      -0.009852
19770810       0.000000
19770811      -0.009950
19770812      -0.010050
19770815       0.010152
19770816       0.010050
19770817       0.009950
19770818       0.029557
19770819       0.000000
19770822       0.009569
19770823      -0.047393
19770824      -0.059701
19770825       0.010582
19770826       0.010471
19770829       0.010363
19770830      -0.041026
19770831       0.010695
19770901      -0.010582
19770902      -0.032086
19770906       0.033149
19770907       0.010695
19770908      -0.021164
19770909       0.010811
19770912      -0.021390
19770913       0.010929
19770914       0.000000
19770915       0.021622
19770916       0.000000
19770919      -0.021164
19770920       0.010811
19770921      -0.010695
19770922       0.010811
19770923       0.021390
19770926       0.020942
19770927       0.010256
19770928       0.020305
19770929      -0.009950
19770930      -0.010050
19771003       0.020305
19771004      -0.039801
19771005       0.010363
19771006      -0.010256
19771007       0.000000
19771010       0.000000
19771011      -0.020725
19771012      -0.031746
19771013      -0.021858
19771014       0.011173
19771017       0.000000
19771018      -0.044199
19771019       0.000000
19771020       0.023121
19771021       0.000000
19771024      -0.022599
19771025      -0.011561
19771026       0.023392
19771027      -0.011429
19771028       0.011561
19771031       0.000000
19771101      -0.022857
19771102       0.000000
19771103       0.023392
19771104       0.000000
19771107       0.022857
19771108       0.000000
19771109       0.022346
19771110       0.010929
19771111       0.043243
19771114      -0.020725
19771115       0.021164
19771116      -0.031088
19771117       0.010695
19771118       0.000000
19771121       0.000000
19771122      -0.010582
19771123       0.021390
19771125       0.000000
19771128      -0.020942
19771129      -0.010695
19771130       0.000000
19771201       0.010811
19771202      -0.010695
19771205      -0.010811
19771206      -0.032787
19771207       0.011299
19771208      -0.011173
19771209       0.033898
19771212       0.010929
19771213      -0.021622
19771214       0.011050
19771215       0.000000
19771216       0.000000
19771219      -0.010929
19771220       0.000000
19771221       0.011050
19771222       0.000000
19771223       0.000000
19771227      -0.021858
19771228      -0.011173
19771229       0.022599
19771230       0.011050
19780103      -0.021858
19780104       0.011173
19780105       0.022099
19780106      -0.032432
19780109      -0.044693
19780110       0.000000
19780111      -0.011696
19780112       0.011834
19780113       0.000000
19780116       0.000000
19780117       0.011696
19780118       0.000000
19780119       0.000000
19780120       0.000000
19780123      -0.011561
19780124       0.011696
19780125       0.023121
19780126      -0.011299
19780127       0.022857
19780130       0.011173
19780131       0.000000
19780201       0.000000
19780202      -0.022099
19780203      -0.022599
19780206      -0.011561
19780207       0.011696
19780208       0.000000
19780209      -0.034682
19780210      -0.011976
19780213      -0.012121
19780214      -0.012270
19780215       0.012422
19780216       0.000000
19780217      -0.024540
19780221       0.000000
19780222       0.012579
19780223       0.012422
19780224       0.000000
19780227       0.000000
19780228      -0.024540
19780301       0.012579
19780302       0.000000
19780303      -0.012422
19780306      -0.012579
19780307       0.025478
19780308       0.024845
19780309      -0.012121
19780310       0.024540
19780313      -0.011976
19780314       0.000000
19780315       0.000000
19780316      -0.036364
19780317       0.000000
19780320       0.025157
19780321      -0.024540
19780322       0.000000
19780323       0.000000
19780327       0.000000
19780328       0.050314
19780329       0.023952
19780330       0.023392
19780331      -0.034286
19780403       0.000000
19780404       0.000000
19780405       0.047337
19780406       0.000000
19780407       0.022599
19780410       0.000000
19780411      -0.011050
19780412       0.011173
19780413       0.011050
19780414       0.076503
19780417       0.040609
19780418      -0.039024
19780419       0.000000
19780420       0.010152
19780421      -0.020101
19780424       0.000000
19780425       0.041026
19780426       0.019704
19780427      -0.009662
19780428       0.019512
19780501       0.000000
19780502       0.000000
19780503       0.000000
19780504      -0.019139
19780505       0.048780
19780508       0.009302
19780509      -0.018433
19780510       0.009390
19780511       0.009302
19780512       0.046083
19780515       0.017621
19780516       0.025974
19780517      -0.008439
19780518      -0.025532
19780519      -0.026201
19780522       0.026906
19780523      -0.043668
19780524      -0.009132
19780525      -0.009217
19780526       0.018605
19780530       0.009132
19780531       0.009050
19780601       0.000000
19780602       0.017937
19780605       0.044053
19780606       0.033755
19780607       0.008163
19780608       0.000000
19780609       0.008097
19780612      -0.008032
19780613      -0.016194
19780614       0.000000
19780615      -0.008230
19780616      -0.024896
19780619       0.000000
19780620      -0.008511
19780621      -0.008584
19780622       0.008658
19780623      -0.008584
19780626      -0.017316
19780627       0.017621
19780628       0.000000
19780629       0.017316
19780630       0.017021
19780703       0.000000
19780705      -0.025105
19780706       0.000000
19780707       0.008584
19780710       0.008511
19780711       0.016878
19780712      -0.008299
19780713       0.000000
19780714       0.016736
19780717       0.024691
19780718      -0.008032
19780719       0.000000
19780720       0.016194
19780721       0.000000
19780724      -0.007968
19780725      -0.016064
19780726       0.024490
19780727       0.015936
19780728       0.023529
19780731       0.029693
19780801       0.000000
19780802       0.055814
19780803       0.061674
19780804      -0.016598
19780807       0.000000
19780808      -0.008439
19780809      -0.008511
19780810      -0.025751
19780811      -0.017621
19780814       0.000000
19780815       0.000000
19780816       0.008969
19780817       0.000000
19780818       0.000000
19780821      -0.017778
19780822       0.009050
19780823       0.017937
19780824      -0.017621
19780825      -0.008969
19780828       0.000000
19780829       0.000000
19780830       0.009050
19780831       0.008969
19780901      -0.008889
19780905       0.035874
19780906       0.025974
19780907       0.000000
19780908       0.025316
19780911       0.016461
19780912      -0.016194
19780913      -0.024691
19780914      -0.016878
19780915      -0.025751
19780918      -0.026432
19780919      -0.027149
19780920       0.009302
19780921      -0.009217
19780922       0.000000
19780925       0.000000
19780926       0.027907
19780927      -0.036199
19780928       0.018779
19780929       0.009217
19781002       0.009132
19781003       0.018100
19781004      -0.008889
19781005       0.008969
19781006       0.000000
19781009       0.017778
19781010      -0.008734
19781011       0.008811
19781012      -0.026201
19781013       0.000000
19781016      -0.035874
19781017      -0.018605
19781018      -0.018957
19781019      -0.009662
19781020      -0.019512
19781023       0.000000
19781024      -0.009950
19781025       0.000000
19781026      -0.040201
19781027      -0.020942
19781030       0.010695
19781031       0.000000
19781101       0.042328
19781102       0.030457
19781103       0.000000
19781106      -0.009852
